,date,productID,order
2433,2023-05-19,1479,29
2434,2023-05-19,1162,22
2435,2023-05-19,1035,7
2436,2023-05-19,1772,44
2437,2023-05-19,1037,44
2438,2023-05-19,1010,26
2439,2023-05-19,1012,29
2440,2023-05-19,1428,41
2441,2023-05-19,1788,38
2442,2023-05-19,1182,22
2443,2023-05-19,1631,49
2444,2023-05-20,1546,16
2445,2023-05-20,1164,31
2446,2023-05-20,1295,1
2447,2023-05-20,1297,13
2448,2023-05-20,1810,22
2449,2023-05-20,1941,31
2450,2023-05-20,1686,18
2451,2023-05-20,1562,9
2452,2023-05-20,1701,8
2453,2023-05-20,1454,6
2454,2023-05-20,1839,22
2455,2023-05-20,1460,26
2456,2023-05-20,1848,25
2457,2023-05-20,1855,14
2458,2023-05-20,1216,46
2459,2023-05-20,1729,45
2460,2023-05-20,1612,27
2461,2023-05-20,1485,44
2462,2023-05-20,1104,19
2463,2023-05-20,1758,2
2464,2023-05-20,1898,14
2465,2023-05-20,1134,36
2466,2023-05-20,1647,17
2467,2023-05-20,1011,37
2468,2023-05-20,1662,5
2469,2023-05-21,1411,12
2470,2023-05-21,1284,10
2471,2023-05-21,1925,3
2472,2023-05-21,1033,4
2473,2023-05-21,1274,49
2474,2023-05-21,1424,32
2475,2023-05-21,1683,20
2476,2023-05-21,1557,11
2477,2023-05-21,1174,43
2478,2023-05-21,1945,13
2479,2023-05-21,1946,36
2480,2023-05-21,1825,40
2481,2023-05-21,1569,4
2482,2023-05-21,1059,41
2483,2023-05-21,1574,48
2484,2023-05-21,1577,42
2485,2023-05-21,1965,10
2486,2023-05-21,1585,24
2487,2023-05-21,1714,27
2488,2023-05-21,1844,18
2489,2023-05-21,1205,34
2490,2023-05-21,1080,22
2491,2023-05-21,1337,21
2492,2023-05-21,1722,4
2493,2023-05-21,1215,30
2494,2023-05-21,1728,23
2495,2023-05-21,1602,43
2496,2023-05-21,1730,36
2497,2023-05-21,1607,17
2498,2023-05-21,1743,43
2499,2023-05-21,1106,28
2500,2023-05-21,1107,18
2501,2023-05-21,1363,48
2502,2023-05-21,1237,35
2503,2023-05-21,1238,35
2504,2023-05-21,1497,18
2505,2023-05-21,1498,12
2506,2023-05-21,1499,25
2507,2023-05-21,1501,36
2508,2023-05-21,1503,47
2509,2023-05-21,1384,5
2510,2023-05-21,1393,41
2511,2023-05-21,1651,31
2512,2023-05-21,1012,34
2513,2023-05-21,1908,37
2514,2023-05-21,1911,47
2515,2023-05-21,1786,3
2516,2023-05-21,1535,25
2517,2023-05-22,1553,47
2518,2023-05-22,1530,15
2519,2023-05-22,1045,14
2520,2023-05-22,1047,23
2521,2023-05-22,1568,16
2522,2023-05-22,1057,14
2523,2023-05-22,1570,43
2524,2023-05-22,1060,22
2525,2023-05-22,1579,36
2526,2023-05-22,1583,46
2527,2023-05-22,1074,7
2528,2023-05-22,1590,28
2529,2023-05-22,1591,14
2530,2023-05-22,1612,28
2531,2023-05-22,1105,13
2532,2023-05-22,1106,33
2533,2023-05-22,1108,23
2534,2023-05-22,1624,21
2535,2023-05-22,1113,13
2536,2023-05-22,1115,13
2537,2023-05-22,1118,47
2538,2023-05-22,1632,8
2539,2023-05-22,1639,36
2540,2023-05-22,1642,29
2541,2023-05-22,1644,14
2542,2023-05-22,1148,25
2543,2023-05-22,1672,8
2544,2023-05-22,1674,13
2545,2023-05-22,1169,49
2546,2023-05-22,1181,33
2547,2023-05-22,1700,40
2548,2023-05-22,1705,47
2549,2023-05-22,1194,39
2550,2023-05-22,1201,30
2551,2023-05-22,1204,48
2552,2023-05-22,1208,32
2553,2023-05-22,1212,26
2554,2023-05-22,1213,29
2555,2023-05-22,1735,25
2556,2023-05-22,1740,10
2557,2023-05-22,1742,13
2558,2023-05-22,1233,12
2559,2023-05-22,1751,17
2560,2023-05-22,1244,19
2561,2023-05-22,1247,43
2562,2023-05-22,1258,39
2563,2023-05-22,1259,13
2564,2023-05-22,1272,46
2565,2023-05-22,1274,36
2566,2023-05-22,1787,33
2567,2023-05-22,1276,32
2568,2023-05-22,1807,17
2569,2023-05-22,1296,35
2570,2023-05-22,1316,44
2571,2023-05-22,1830,33
2572,2023-05-22,1319,6
2573,2023-05-22,1848,2
2574,2023-05-22,1849,43
2575,2023-05-22,1346,23
2576,2023-05-22,1874,16
2577,2023-05-22,1373,34
2578,2023-05-22,1887,44
2579,2023-05-22,1381,20
2580,2023-05-22,1898,32
2581,2023-05-22,1389,4
2582,2023-05-22,1912,43
2583,2023-05-22,1918,40
2584,2023-05-22,1925,3
2585,2023-05-22,1428,43
2586,2023-05-22,1443,19
2587,2023-05-22,1461,37
2588,2023-05-22,1467,3
2589,2023-05-22,1980,28
2590,2023-05-22,1992,20
2591,2023-05-22,1495,11
2592,2023-05-22,1496,2
2593,2023-05-22,1507,26
2594,2023-05-22,1001,47
2595,2023-05-22,1018,39
2596,2023-05-23,1792,28
2597,2023-05-23,1545,47
2598,2023-05-23,1420,5
2599,2023-05-23,1932,2
2600,2023-05-23,1678,16
2601,2023-05-23,1554,11
2602,2023-05-23,1045,47
2603,2023-05-23,1687,41
2604,2023-05-23,1817,6
2605,2023-05-23,1180,12
2606,2023-05-23,1826,28
2607,2023-05-23,1189,1
2608,2023-05-23,1318,12
2609,2023-05-23,1191,49
2610,2023-05-23,1448,17
2611,2023-05-23,1832,45
2612,2023-05-23,1072,30
2613,2023-05-23,1461,11
2614,2023-05-23,1722,29
2615,2023-05-23,1851,39
2616,2023-05-23,1221,33
2617,2023-05-23,1863,18
2618,2023-05-23,1608,41
2619,2023-05-23,1479,6
2620,2023-05-23,1486,22
2621,2023-05-23,1117,14
2622,2023-05-23,1886,11
2623,2023-05-23,1379,12
2624,2023-05-23,1894,36
2625,2023-05-23,1256,37
2626,2023-05-23,1385,9
2627,2023-05-23,1003,48
2628,2023-05-23,1390,32
2629,2023-05-23,1263,34
2630,2023-05-23,1779,18
2631,2023-05-23,1269,22
2632,2023-05-23,1916,21
2633,2023-05-24,1156,49
2634,2023-05-24,1033,13
2635,2023-05-24,1801,24
2636,2023-05-24,1295,14
2637,2023-05-24,1041,7
2638,2023-05-24,1682,30
2639,2023-05-24,1427,15
2640,2023-05-24,1938,45
2641,2023-05-24,1433,9
2642,2023-05-24,1310,32
2643,2023-05-24,1568,28
2644,2023-05-24,1574,10
2645,2023-05-24,1452,46
2646,2023-05-24,1326,19
2647,2023-05-24,1456,25
2648,2023-05-24,1970,39
2649,2023-05-24,1592,4
2650,2023-05-24,1599,38
2651,2023-05-24,1730,25
2652,2023-05-24,1605,45
2653,2023-05-24,1350,34
2654,2023-05-24,1479,37
2655,2023-05-24,1992,13
2656,2023-05-24,1352,42
2657,2023-05-24,1098,33
2658,2023-05-24,1226,3
2659,2023-05-24,1870,36
2660,2023-05-24,1103,48
2661,2023-05-24,1232,43
2662,2023-05-24,1745,20
2663,2023-05-24,1876,41
2664,2023-05-24,1369,49
2665,2023-05-24,1504,48
2666,2023-05-24,1023,8
2667,2023-05-25,1035,33
2668,2023-05-25,1548,35
2669,2023-05-25,1039,40
2670,2023-05-25,1562,15
2671,2023-05-25,1056,2
2672,2023-05-25,1060,3
2673,2023-05-25,1575,35
2674,2023-05-25,1072,46
2675,2023-05-25,1587,46
2676,2023-05-25,1588,10
2677,2023-05-25,1598,33
2678,2023-05-25,1086,16
2679,2023-05-25,1604,13
2680,2023-05-25,1108,22
2681,2023-05-25,1624,45
2682,2023-05-25,1636,43
2683,2023-05-25,1126,3
2684,2023-05-25,1130,3
2685,2023-05-25,1650,46
2686,2023-05-25,1657,19
2687,2023-05-25,1151,10
2688,2023-05-25,1671,47
2689,2023-05-25,1163,36
2690,2023-05-25,1684,42
2691,2023-05-25,1686,24
2692,2023-05-25,1179,27
2693,2023-05-25,1186,26
2694,2023-05-25,1701,45
2695,2023-05-25,1190,5
2696,2023-05-25,1206,27
2697,2023-05-25,1207,20
2698,2023-05-25,1210,8
2699,2023-05-25,1724,48
2700,2023-05-25,1214,37
2701,2023-05-25,1727,29
2702,2023-05-25,1748,17
2703,2023-05-25,1749,49
2704,2023-05-25,1751,17
2705,2023-05-25,1254,22
2706,2023-05-25,1255,8
2707,2023-05-25,1262,18
2708,2023-05-25,1271,11
2709,2023-05-25,1791,8
2710,2023-05-25,1794,47
2711,2023-05-25,1302,39
2712,2023-05-25,1818,27
2713,2023-05-25,1308,20
2714,2023-05-25,1821,33
2715,2023-05-25,1828,48
2716,2023-05-25,1831,20
2717,2023-05-25,1319,11
2718,2023-05-25,1324,45
2719,2023-05-25,1332,10
2720,2023-05-25,1848,19
2721,2023-05-25,1340,42
2722,2023-05-25,1852,40
2723,2023-05-25,1854,42
2724,2023-05-25,1346,28
2725,2023-05-25,1347,9
2726,2023-05-25,1862,48
2727,2023-05-25,1371,23
2728,2023-05-25,1884,40
2729,2023-05-25,1889,8
2730,2023-05-25,1898,24
2731,2023-05-25,1398,33
2732,2023-05-25,1403,19
2733,2023-05-25,1917,11
2734,2023-05-25,1412,7
2735,2023-05-25,1925,7
2736,2023-05-25,1419,40
2737,2023-05-25,1932,29
2738,2023-05-25,1443,1
2739,2023-05-25,1446,45
2740,2023-05-25,1964,39
2741,2023-05-25,1461,8
2742,2023-05-25,1986,33
2743,2023-05-25,1518,9
2744,2023-05-25,1010,33
2745,2023-05-25,1012,39
2746,2023-05-26,1281,17
2747,2023-05-26,1026,20
2748,2023-05-26,1795,16
2749,2023-05-26,1028,36
2750,2023-05-26,1924,29
2751,2023-05-26,1800,46
2752,2023-05-26,1290,32
2753,2023-05-26,1291,22
2754,2023-05-26,1804,4
2755,2023-05-26,1678,35
2756,2023-05-26,1551,9
2757,2023-05-26,1680,43
2758,2023-05-26,1275,29
2759,2023-05-26,1938,24
2760,2023-05-26,1683,43
2761,2023-05-26,1402,36
2762,2023-05-26,1690,7
2763,2023-05-26,1435,21
2764,2023-05-26,1180,18
2765,2023-05-26,1181,22
2766,2023-05-26,1054,29
2767,2023-05-26,1439,12
2768,2023-05-26,1183,13
2769,2023-05-26,1441,40
2770,2023-05-26,1826,17
2771,2023-05-26,1825,1
2772,2023-05-26,1312,48
2773,2023-05-26,1701,9
2774,2023-05-26,1446,8
2775,2023-05-26,1702,25
2776,2023-05-26,1577,25
2777,2023-05-26,1834,39
2778,2023-05-26,1326,1
2779,2023-05-26,1710,37
2780,2023-05-26,1198,11
2781,2023-05-26,1841,41
2782,2023-05-26,1457,41
2783,2023-05-26,1331,27
2784,2023-05-26,1204,23
2785,2023-05-26,1845,24
2786,2023-05-26,1077,12
2787,2023-05-26,1718,17
2788,2023-05-26,1977,32
2789,2023-05-26,1465,7
2790,2023-05-26,1211,46
2791,2023-05-26,1979,24
2792,2023-05-26,1852,12
2793,2023-05-26,1854,9
2794,2023-05-26,1471,15
2795,2023-05-26,1855,12
2796,2023-05-26,1988,21
2797,2023-05-26,1350,35
2798,2023-05-26,1223,4
2799,2023-05-26,1611,44
2800,2023-05-26,1357,15
2801,2023-05-26,1876,9
2802,2023-05-26,1623,3
2803,2023-05-26,1497,49
2804,2023-05-26,1502,16
2805,2023-05-26,1247,39
2806,2023-05-26,1889,23
2807,2023-05-26,1378,11
2808,2023-05-26,1508,30
2809,2023-05-26,1129,22
2810,2023-05-26,1642,44
2811,2023-05-26,1005,21
2812,2023-05-26,1902,4
2813,2023-05-26,1392,47
2814,2023-05-26,1393,17
2815,2023-05-26,1522,17
2816,2023-05-26,1778,12
2817,2023-05-26,1786,44
2818,2023-05-26,1659,24
2819,2023-05-26,1020,3
2820,2023-05-26,1277,26
2821,2023-05-27,1536,4
2822,2023-05-27,1539,24
2823,2023-05-27,1923,44
2824,2023-05-27,1157,34
2825,2023-05-27,1285,3
2826,2023-05-27,1033,32
2827,2023-05-27,1675,6
2828,2023-05-27,1037,36
2829,2023-05-27,1041,14
2830,2023-05-27,1172,40
2831,2023-05-27,1687,10
2832,2023-05-27,1047,28
2833,2023-05-27,1048,43
2834,2023-05-27,1562,8
2835,2023-05-27,1307,10
2836,2023-05-27,1694,33
2837,2023-05-27,1184,17
2838,2023-05-27,1577,20
2839,2023-05-27,1452,12
2840,2023-05-27,1712,13
2841,2023-05-27,1714,11
2842,2023-05-27,1202,33
2843,2023-05-27,1716,37
2844,2023-05-27,1461,27
2845,2023-05-27,1077,26
2846,2023-05-27,1975,26
2847,2023-05-27,1081,44
2848,2023-05-27,1083,8
2849,2023-05-27,1856,12
2850,2023-05-27,1606,5
2851,2023-05-27,1736,41
2852,2023-05-27,1225,37
2853,2023-05-27,1353,21
2854,2023-05-27,1485,1
2855,2023-05-27,1746,3
2856,2023-05-27,1620,48
2857,2023-05-27,1112,29
2858,2023-05-27,1114,10
2859,2023-05-27,1889,47
2860,2023-05-27,1773,22
2861,2023-05-27,1647,14
2862,2023-05-27,1269,39
2863,2023-05-27,1914,33
2864,2023-05-27,1406,13
2865,2023-05-27,1407,26
2866,2023-05-28,1928,25
2867,2023-05-28,1577,1
2868,2023-05-28,1327,45
2869,2023-05-29,1025,48
2870,2023-05-29,1540,44
2871,2023-05-29,1541,1
2872,2023-05-29,1031,40
2873,2023-05-29,1032,29
2874,2023-05-29,1544,2
2875,2023-05-29,1551,30
2876,2023-05-29,1554,20
2877,2023-05-29,1555,4
2878,2023-05-29,1556,25
2879,2023-05-29,1562,28
2880,2023-05-29,1050,26
2881,2023-05-29,1058,14
2882,2023-05-29,1062,27
2883,2023-05-29,1063,18
2884,2023-05-29,1071,30
2885,2023-05-29,1073,30
2886,2023-05-29,1082,16
2887,2023-05-29,1606,37
2888,2023-05-29,1102,12
2889,2023-05-29,1615,39
2890,2023-05-29,1109,7
2891,2023-05-29,1111,21
2892,2023-05-29,1117,22
2893,2023-05-29,1140,20
2894,2023-05-29,1666,6
2895,2023-05-29,1157,29
2896,2023-05-29,1160,17
2897,2023-05-29,1163,16
2898,2023-05-29,1677,42
2899,2023-05-29,1168,5
2900,2023-05-29,1681,10
2901,2023-05-29,1171,41
2902,2023-05-29,1175,5
2903,2023-05-29,1688,44
2904,2023-05-29,1695,29
2905,2023-05-29,1704,48
2906,2023-05-29,1195,36
2907,2023-05-29,1717,44
2908,2023-05-29,1206,42
2909,2023-05-29,1719,12
2910,2023-05-29,1210,8
2911,2023-05-29,1730,41
2912,2023-05-29,1738,48
2913,2023-05-29,1739,16
2914,2023-05-29,1229,41
2915,2023-05-29,1746,31
2916,2023-05-29,1771,14
2917,2023-05-29,1259,39
2918,2023-05-29,1274,1
2919,2023-05-29,1275,7
2920,2023-05-29,1279,25
2921,2023-05-29,1795,34
2922,2023-05-29,1800,43
2923,2023-05-29,1804,31
2924,2023-05-29,1807,9
2925,2023-05-29,1820,36
2926,2023-05-29,1320,23
2927,2023-05-29,1324,28
2928,2023-05-29,1837,26
2929,2023-05-29,1327,31
2930,2023-05-29,1331,39
2931,2023-05-29,1334,37
2932,2023-05-29,1351,12
2933,2023-05-29,1353,33
2934,2023-05-29,1886,23
2935,2023-05-29,1385,33
2936,2023-05-29,1911,42
2937,2023-05-29,1915,5
2938,2023-05-29,1416,26
2939,2023-05-29,1418,37
2940,2023-05-29,1935,16
2941,2023-05-29,1936,12
2942,2023-05-29,1946,5
2943,2023-05-29,1949,32
2944,2023-05-29,1463,21
2945,2023-05-29,1480,26
2946,2023-05-29,1994,7
2947,2023-05-29,1999,32
2948,2023-05-29,1507,25
2949,2023-05-29,1508,49
2950,2023-05-29,1515,46
2951,2023-05-29,1518,34
2952,2023-05-29,1016,2
2953,2023-05-29,1017,4
2954,2023-05-30,1155,8
2955,2023-05-30,1412,42
2956,2023-05-30,1157,49
2957,2023-05-30,1923,21
2958,2023-05-30,1672,40
2959,2023-05-30,1417,18
2960,2023-05-30,1933,15
2961,2023-05-30,1422,37
2962,2023-05-30,1293,45
2963,2023-05-30,1296,41
2964,2023-05-30,1297,11
2965,2023-05-30,1170,2
2966,2023-05-30,1299,39
2967,2023-05-30,1044,5
2968,2023-05-30,1680,28
2969,2023-05-30,1300,15
2970,2023-05-30,1169,6
2971,2023-05-30,1688,24
2972,2023-05-30,1178,42
2973,2023-05-30,1564,3
2974,2023-05-30,1693,11
2975,2023-05-30,1694,2
2976,2023-05-30,1055,17
2977,2023-05-30,1065,5
2978,2023-05-30,1706,34
2979,2023-05-30,1067,42
2980,2023-05-30,1583,49
2981,2023-05-30,1841,49
2982,2023-05-30,1714,46
2983,2023-05-30,1457,44
2984,2023-05-30,1333,39
2985,2023-05-30,1595,36
2986,2023-05-30,1727,18
2987,2023-05-30,1984,19
2988,2023-05-30,1985,36
2989,2023-05-30,1602,21
2990,2023-05-30,1986,31
2991,2023-05-30,1732,31
2992,2023-05-30,1349,9
2993,2023-05-30,1093,41
2994,2023-05-30,1607,11
2995,2023-05-30,1352,20
2996,2023-05-30,1224,34
2997,2023-05-30,1603,46
2998,2023-05-30,1861,27
2999,2023-05-30,1604,48
3000,2023-05-30,1222,11
3001,2023-05-30,1486,13
3002,2023-05-30,1875,2
3003,2023-05-30,1236,13
3004,2023-05-30,1747,47
3005,2023-05-30,1879,30
3006,2023-05-30,1116,41
3007,2023-05-30,1760,31
3008,2023-05-30,1635,22
3009,2023-05-30,1638,10
3010,2023-05-30,1895,6
3011,2023-05-30,1899,17
3012,2023-05-30,1644,47
3013,2023-05-30,1517,17
3014,2023-05-30,1902,38
3015,2023-05-30,1775,2
3016,2023-05-30,1523,13
3017,2023-05-30,1013,26
3018,2023-05-30,1528,47
3019,2023-05-30,1657,48
3020,2023-05-30,1020,42
3021,2023-05-30,1407,32
3022,2023-05-31,1184,26
3023,2023-05-31,1985,47
3024,2023-05-31,1825,2
3025,2023-05-31,1862,24
3026,2023-05-31,1480,40
3027,2023-05-31,1069,42
3028,2023-05-31,1422,44
3029,2023-05-31,1072,34
3030,2023-05-31,1298,28
3031,2023-05-31,1170,34
3032,2023-05-31,1077,12
3033,2023-05-31,1783,25
3034,2023-06-01,1548,22
3035,2023-06-01,1039,28
3036,2023-06-01,1053,28
3037,2023-06-01,1567,22
3038,2023-06-01,1568,45
3039,2023-06-01,1066,37
3040,2023-06-01,1067,46
3041,2023-06-01,1074,13
3042,2023-06-01,1088,23
3043,2023-06-01,1600,17
3044,2023-06-01,1603,11
3045,2023-06-01,1604,37
3046,2023-06-01,1097,30
3047,2023-06-01,1098,34
3048,2023-06-01,1612,31
3049,2023-06-01,1112,34
3050,2023-06-01,1629,49
3051,2023-06-01,1117,25
3052,2023-06-01,1121,40
3053,2023-06-01,1129,5
3054,2023-06-01,1642,29
3055,2023-06-01,1136,5
3056,2023-06-01,1652,28
3057,2023-06-01,1656,33
3058,2023-06-01,1663,20
3059,2023-06-01,1666,3
3060,2023-06-01,1162,38
3061,2023-06-01,1165,47
3062,2023-06-01,1186,28
3063,2023-06-01,1205,25
3064,2023-06-01,1718,14
3065,2023-06-01,1229,1
3066,2023-06-01,1233,22
3067,2023-06-01,1262,34
3068,2023-06-01,1777,39
3069,2023-06-01,1778,18
3070,2023-06-01,1787,1
3071,2023-06-01,1795,8
3072,2023-06-01,1803,21
3073,2023-06-01,1292,26
3074,2023-06-01,1804,45
3075,2023-06-01,1304,9
3076,2023-06-01,1308,4
3077,2023-06-01,1821,38
3078,2023-06-01,1310,24
3079,2023-06-01,1823,43
3080,2023-06-01,1833,45
3081,2023-06-01,1336,33
3082,2023-06-01,1863,17
3083,2023-06-01,1351,5
3084,2023-06-01,1357,20
3085,2023-06-01,1871,25
3086,2023-06-01,1876,37
3087,2023-06-01,1883,31
3088,2023-06-01,1372,31
3089,2023-06-01,1373,6
3090,2023-06-01,1376,49
3091,2023-06-01,1892,2
3092,2023-06-01,1393,35
3093,2023-06-01,1906,42
3094,2023-06-01,1404,18
3095,2023-06-01,1416,18
3096,2023-06-01,1419,30
3097,2023-06-01,1950,49
3098,2023-06-01,1954,31
3099,2023-06-01,1451,37
3100,2023-06-01,1458,43
3101,2023-06-01,1970,22
3102,2023-06-01,1471,27
3103,2023-06-01,1984,21
3104,2023-06-01,1474,3
3105,2023-06-01,1992,35
3106,2023-06-01,1996,43
3107,2023-06-01,1485,44
3108,2023-06-01,1495,45
3109,2023-06-01,1497,43
3110,2023-06-01,1507,39
3111,2023-06-01,1002,14
3112,2023-06-01,1017,31
3113,2023-06-02,1799,47
3114,2023-06-02,1160,19
3115,2023-06-02,1935,33
3116,2023-06-02,1298,25
3117,2023-06-02,1171,20
3118,2023-06-02,1940,39
3119,2023-06-02,1939,32
3120,2023-06-02,1556,31
3121,2023-06-02,1820,48
3122,2023-06-02,1405,37
3123,2023-06-02,1568,45
3124,2023-06-02,1825,16
3125,2023-06-02,1314,15
3126,2023-06-02,1444,19
3127,2023-06-02,1190,46
3128,2023-06-02,1063,26
3129,2023-06-02,1833,20
3130,2023-06-02,1329,48
3131,2023-06-02,1202,13
3132,2023-06-02,1462,49
3133,2023-06-02,1079,6
3134,2023-06-02,1720,32
3135,2023-06-02,1593,23
3136,2023-06-02,1081,11
3137,2023-06-02,1466,26
3138,2023-06-02,1085,45
3139,2023-06-02,1343,13
3140,2023-06-02,1985,5
3141,2023-06-02,1218,39
3142,2023-06-02,1347,40
3143,2023-06-02,1221,21
3144,2023-06-02,1606,48
3145,2023-06-02,1735,8
3146,2023-06-02,1992,27
3147,2023-06-02,1225,32
3148,2023-06-02,1993,16
3149,2023-06-02,1861,38
3150,2023-06-02,1608,42
3151,2023-06-02,1871,41
3152,2023-06-02,1105,31
3153,2023-06-02,1748,42
3154,2023-06-02,1878,32
3155,2023-06-02,1750,8
3156,2023-06-02,1881,29
3157,2023-06-02,1756,26
3158,2023-06-02,1501,27
3159,2023-06-02,1118,21
3160,2023-06-02,1247,20
3161,2023-06-02,1376,38
3162,2023-06-02,1763,35
3163,2023-06-02,1381,20
3164,2023-06-02,1509,23
3165,2023-06-02,1130,34
3166,2023-06-02,1643,14
3167,2023-06-02,1771,31
3168,2023-06-02,1131,36
3169,2023-06-02,1515,13
3170,2023-06-02,1387,41
3171,2023-06-02,1904,46
3172,2023-06-02,1258,10
3173,2023-06-02,1014,33
3174,2023-06-02,1271,23
3175,2023-06-02,1529,45
3176,2023-06-02,1788,29
3177,2023-06-02,1789,17
3178,2023-06-02,1919,7
3179,2023-06-03,1667,43
3180,2023-06-03,1157,33
3181,2023-06-03,1030,27
3182,2023-06-03,1802,20
3183,2023-06-03,1807,12
3184,2023-06-03,1169,12
3185,2023-06-03,1691,1
3186,2023-06-03,1184,15
3187,2023-06-03,1196,40
3188,2023-06-03,1325,5
3189,2023-06-03,1582,33
3190,2023-06-03,1339,12
3191,2023-06-03,1211,35
3192,2023-06-03,1340,18
3193,2023-06-03,1986,16
3194,2023-06-03,1220,47
3195,2023-06-03,1605,13
3196,2023-06-03,1863,18
3197,2023-06-03,1096,42
3198,2023-06-03,1484,17
3199,2023-06-03,1869,4
3200,2023-06-03,1486,28
3201,2023-06-03,1107,21
3202,2023-06-03,1109,38
3203,2023-06-03,1002,6
3204,2023-06-03,1904,13
3205,2023-06-03,1013,27
3206,2023-06-03,1789,19
3207,2023-06-03,1279,7
3208,2023-06-04,1027,45
3209,2023-06-04,1544,7
3210,2023-06-04,1035,17
3211,2023-06-04,1043,35
3212,2023-06-04,1045,34
3213,2023-06-04,1558,16
3214,2023-06-04,1022,43
3215,2023-06-04,1048,32
3216,2023-06-04,1563,24
3217,2023-06-04,1564,47
3218,2023-06-04,1055,12
3219,2023-06-04,1573,39
3220,2023-06-04,1579,20
3221,2023-06-04,1079,47
3222,2023-06-04,1083,34
3223,2023-06-04,1084,35
3224,2023-06-04,1093,22
3225,2023-06-04,1094,44
3226,2023-06-04,1097,38
3227,2023-06-04,1612,11
3228,2023-06-04,1614,17
3229,2023-06-04,1114,46
3230,2023-06-04,1123,22
3231,2023-06-04,1124,9
3232,2023-06-04,1145,7
3233,2023-06-04,1147,32
3234,2023-06-04,1660,15
3235,2023-06-04,1151,37
3236,2023-06-04,1153,45
3237,2023-06-04,1668,26
3238,2023-06-04,1158,20
3239,2023-06-04,1160,46
3240,2023-06-04,1675,43
3241,2023-06-04,1168,3
3242,2023-06-04,1681,31
3243,2023-06-04,1683,2
3244,2023-06-04,1172,18
3245,2023-06-04,1685,34
3246,2023-06-04,1697,16
3247,2023-06-04,1709,41
3248,2023-06-04,1715,8
3249,2023-06-04,1209,40
3250,2023-06-04,1212,23
3251,2023-06-04,1732,20
3252,2023-06-04,1223,35
3253,2023-06-04,1231,13
3254,2023-06-04,1744,44
3255,2023-06-04,1234,35
3256,2023-06-04,1239,33
3257,2023-06-04,1240,9
3258,2023-06-04,1254,32
3259,2023-06-04,1769,4
3260,2023-06-04,1780,25
3261,2023-06-04,1270,32
3262,2023-06-04,1785,43
3263,2023-06-04,1791,21
3264,2023-06-04,1793,25
3265,2023-06-04,1291,10
3266,2023-06-04,1806,46
3267,2023-06-04,1810,3
3268,2023-06-04,1831,36
3269,2023-06-04,1330,36
3270,2023-06-04,1843,49
3271,2023-06-04,1332,33
3272,2023-06-04,1335,48
3273,2023-06-04,1338,23
3274,2023-06-04,1869,8
3275,2023-06-04,1371,24
3276,2023-06-04,1381,45
3277,2023-06-04,1382,25
3278,2023-06-04,1898,39
3279,2023-06-04,1387,11
3280,2023-06-04,1902,37
3281,2023-06-04,1909,46
3282,2023-06-04,1913,41
3283,2023-06-04,1918,11
3284,2023-06-04,1407,16
3285,2023-06-04,1925,2
3286,2023-06-04,1419,40
3287,2023-06-04,1436,33
3288,2023-06-04,1949,35
3289,2023-06-04,1957,42
3290,2023-06-04,1447,36
3291,2023-06-04,1960,15
3292,2023-06-04,1961,4
3293,2023-06-04,1962,6
3294,2023-06-04,1455,46
3295,2023-06-04,1462,3
3296,2023-06-04,1466,43
3297,2023-06-04,1490,21
3298,2023-06-04,1494,45
3299,2023-06-04,1513,18
3300,2023-06-04,1005,16
3301,2023-06-04,1518,14
3302,2023-06-04,1014,14
3303,2023-06-04,1534,47
3304,2023-06-05,1954,3
3305,2023-06-05,1126,18
3306,2023-06-05,1382,48
3307,2023-06-05,1097,46
3308,2023-06-05,1908,36
3309,2023-06-05,1877,33
3310,2023-06-05,1049,2
3311,2023-06-05,1727,25
3312,2023-06-06,1536,12
3313,2023-06-06,1538,29
3314,2023-06-06,1543,27
3315,2023-06-06,1032,11
3316,2023-06-06,1035,22
3317,2023-06-06,1547,9
3318,2023-06-06,1038,7
3319,2023-06-06,1557,21
3320,2023-06-06,1050,31
3321,2023-06-06,1562,42
3322,2023-06-06,1084,32
3323,2023-06-06,1603,27
3324,2023-06-06,1092,24
3325,2023-06-06,1095,15
3326,2023-06-06,1099,10
3327,2023-06-06,1618,40
3328,2023-06-06,1107,31
3329,2023-06-06,1625,43
3330,2023-06-06,1626,34
3331,2023-06-06,1630,7
3332,2023-06-06,1636,22
3333,2023-06-06,1131,16
3334,2023-06-06,1134,42
3335,2023-06-06,1646,10
3336,2023-06-06,1140,18
3337,2023-06-06,1653,38
3338,2023-06-06,1660,32
3339,2023-06-06,1672,7
3340,2023-06-06,1163,31
3341,2023-06-06,1176,9
3342,2023-06-06,1204,44
3343,2023-06-06,1718,7
3344,2023-06-06,1207,24
3345,2023-06-06,1721,11
3346,2023-06-06,1725,37
3347,2023-06-06,1727,13
3348,2023-06-06,1215,13
3349,2023-06-06,1731,30
3350,2023-06-06,1732,19
3351,2023-06-06,1737,38
3352,2023-06-06,1228,36
3353,2023-06-06,1742,48
3354,2023-06-06,1232,6
3355,2023-06-06,1751,17
3356,2023-06-06,1754,25
3357,2023-06-06,1755,35
3358,2023-06-06,1243,44
3359,2023-06-06,1757,34
3360,2023-06-06,1759,11
3361,2023-06-06,1259,7
3362,2023-06-06,1779,11
3363,2023-06-06,1271,13
3364,2023-06-06,1796,8
